transaction_id,sale_date,taxing_state,rate_applied,sale_price,trade_in_value,taxable_base,tax_owed,tax_collected,variance,category
T001711,2025-05-26,TX,0.0625,32728.4,0.0,32728.4,2045.53,2045.52,-0.01,clean
T001712,2025-06-27,FL,0.07,16329.1,5298.65,11030.45,772.13,772.1,-0.03,clean
T001713,2025-05-30,TX,0.0625,18816.06,0.0,18816.06,1176.0,1175.98,-0.02,clean
T001714,2025-03-22,FL,0.07,37950.3,0.0,37950.3,2656.52,2656.51,-0.01,clean
T001715,2025-02-17,NY,0.08,19496.36,9717.11,9779.25,782.34,782.37,0.03,clean
T001716,2025-11-19,OH,0.0725,11318.08,0.0,11318.08,820.56,820.52,-0.04,clean
T001717,2025-12-22,TX,0.0625,15051.27,0.0,15051.27,940.7,940.66,-0.04,clean
T001718,2025-04-15,TX,0.0625,21680.82,0.0,21680.82,1355.05,1355.04,-0.01,clean
T001719,2025-04-19,TX,0.0625,15195.27,4367.75,10827.52,676.72,676.71,-0.01,clean
T001720,2025-02-25,IL,0.0725,24073.07,0.0,24073.07,1745.3,1745.34,0.04,clean
T001721,2025-05-16,AZ,0.081,20264.89,0.0,20264.89,1641.46,1641.44,-0.02,clean
T001722,2025-06-02,CA,0.0875,19089.93,0.0,19089.93,1670.37,1670.36,-0.01,clean
T001723,2025-03-05,TX,0.0625,13259.41,0.0,13259.41,828.71,828.75,0.04,clean
T001724,2025-10-25,CA,0.0875,29224.15,0.0,29224.15,2557.11,2557.09,-0.02,clean
T001725,2025-03-26,OH,0.0725,22457.37,0.0,22457.37,1628.16,1628.18,0.02,clean
T001726,2025-06-01,FL,0.07,32982.1,0.0,32982.1,2308.75,2308.74,-0.01,clean
T001727,2025-07-16,NY,0.08,27418.68,0.0,27418.68,2193.49,2193.52,0.03,clean
T001728,2025-10-19,CA,0.0875,26988.47,0.0,26988.47,2361.49,2361.51,0.02,clean
T001729,2025-04-25,IL,0.0725,20349.72,11958.39,10349.72,750.35,750.39,0.04,clean
T001730,2025-08-31,OH,0.0725,16960.49,0.0,16960.49,1229.64,1229.62,-0.02,clean
T001731,2025-10-15,GA,0.07,38037.23,0.0,38037.23,2662.61,2662.6,-0.01,clean
T001732,2025-05-05,IL,0.0725,35707.11,0.0,35707.11,2588.77,2588.8,0.03,clean
T001733,2025-06-26,CA,0.0875,39167.12,0.0,39167.12,3427.12,3427.08,-0.04,clean
T001734,2025-03-17,CA,0.0875,22521.18,0.0,22521.18,1970.6,1970.6,0.0,clean
T001735,2025-10-21,GA,0.07,21998.48,0.0,21998.48,1539.89,1539.86,-0.03,clean
T001736,2025-12-18,OH,0.0725,34991.31,0.0,34991.31,2536.87,2536.85,-0.02,clean
T001737,2025-10-05,AZ,0.081,16783.91,0.0,16783.91,1359.5,1359.53,0.03,clean
T001738,2025-03-26,PA,0.06,23931.85,4848.72,19083.13,1144.99,1335.82,190.83,rate_mismatch
T001739,2025-09-15,TX,0.0625,18230.66,5055.97,13174.69,823.42,823.38,-0.04,clean
T001740,2025-11-28,NC,0.03,20027.05,0.0,20027.05,600.81,600.84,0.03,clean
T001741,2025-09-25,OH,0.0725,18073.53,0.0,18073.53,1310.33,1310.31,-0.02,clean
T001742,2025-05-24,NY,0.08,19828.9,0.0,19828.9,1586.31,1784.6,198.29,rate_mismatch
T001743,2025-03-13,CA,0.0875,29730.56,0.0,29730.56,2601.42,2304.12,-297.3,rate_mismatch
T001744,2025-09-09,GA,0.07,29701.8,0.0,29701.8,2079.13,2079.15,0.02,clean
T001745,2025-05-15,AZ,0.081,11431.73,0.0,11431.73,925.97,925.97,0.0,clean
T001746,2025-02-15,CA,0.0875,37691.97,0.0,37691.97,3298.05,3298.02,-0.03,clean
T001747,2025-10-06,CA,0.0875,37127.2,0.0,37127.2,3248.63,3248.59,-0.04,clean
T001748,2025-02-27,CA,0.0875,18647.78,0.0,18647.78,1631.68,1631.67,-0.01,clean
T001749,2025-03-04,AZ,0.081,17930.79,0.0,17930.79,1452.39,1273.09,-179.3,rate_mismatch
T001750,2025-10-24,FL,0.07,20935.45,7499.82,13435.63,940.49,940.47,-0.02,clean
T001751,2025-04-15,IL,0.0725,28550.79,0.0,28550.79,2069.93,2069.95,0.02,clean
T001752,2025-09-13,CA,0.0875,28173.0,7737.98,28173.0,2465.14,2465.17,0.03,clean
T001753,2025-10-02,OH,0.0725,32877.78,9118.79,23758.99,1722.53,1722.56,0.03,clean
T001754,2025-12-18,GA,0.07,26700.45,9890.07,16810.38,1176.73,1176.74,0.01,clean
T001755,2025-06-13,PA,0.06,22562.75,0.0,22562.75,1353.77,1353.77,0.0,clean
T001756,2025-11-22,IL,0.0725,22950.39,0.0,22950.39,1663.9,1663.9,0.0,clean
T001757,2025-07-27,OH,0.0725,24752.88,0.0,24752.88,1794.58,1547.06,-247.52,sourcing_error
T001758,2025-12-04,CA,0.0875,33356.08,15065.94,33356.08,2918.66,2918.67,0.01,clean
T001759,2025-01-08,FL,0.07,31233.04,0.0,31233.04,2186.31,2186.33,0.02,clean
T001760,2025-09-25,NY,0.08,27773.79,0.0,27773.79,2221.9,2221.9,0.0,clean
T001761,2025-11-01,AZ,0.081,38804.23,0.0,38804.23,3143.14,3143.12,-0.02,clean
T001762,2025-10-07,TX,0.0625,34404.44,0.0,34404.44,2150.28,1806.23,-344.05,rate_mismatch
T001763,2025-12-06,NY,0.08,33395.74,0.0,33395.74,2671.66,2671.67,0.01,clean
T001764,2025-11-09,AZ,0.081,24625.68,0.0,24625.68,1994.68,1994.68,0.0,clean
T001765,2025-01-19,CA,0.0875,28896.7,0.0,28896.7,2528.46,2528.45,-0.01,clean
T001766,2025-04-11,NY,0.08,25198.96,0.0,25198.96,2015.92,2015.96,0.04,clean
T001767,2025-02-02,NY,0.08,29547.39,0.0,29547.39,2363.79,2363.82,0.03,clean
T001768,2025-10-22,GA,0.07,36510.94,0.0,36510.94,2555.77,2555.81,0.04,clean
T001769,2025-01-20,TX,0.0625,31648.57,0.0,31648.57,1978.04,1978.06,0.02,clean
T001770,2025-07-08,NC,0.03,13183.6,0.0,13183.6,395.51,395.52,0.01,clean
T001771,2025-12-18,IL,0.0725,23496.44,11024.64,13496.44,978.49,978.48,-0.01,clean
T001772,2025-05-09,OH,0.0725,17724.4,0.0,17724.4,1285.02,1285.03,0.01,clean
T001773,2025-04-06,IL,0.0725,27455.61,0.0,27455.61,1990.53,1990.56,0.03,clean
T001774,2025-04-24,OH,0.0725,34332.98,20056.98,14276.0,1035.01,1177.77,142.76,rate_mismatch
T001775,2025-04-06,CA,0.0875,25065.54,0.0,25065.54,2193.23,2193.2,-0.03,clean
T001776,2025-10-29,NY,0.08,18715.21,0.0,18715.21,1497.22,1497.26,0.04,clean
T001777,2025-02-24,PA,0.06,25648.09,0.0,25648.09,1538.89,1538.92,0.03,clean
T001778,2025-06-16,AZ,0.081,10845.63,0.0,10845.63,878.5,878.51,0.01,clean
T001779,2025-03-03,CA,0.0875,34800.26,0.0,34800.26,3045.02,2436.02,-609.0,sourcing_error
T001780,2025-04-12,AZ,0.081,24821.61,0.0,24821.61,2010.55,2010.54,-0.01,clean
T001781,2025-02-15,NC,0.03,20979.89,0.0,20979.89,629.4,629.39,-0.01,clean
T001782,2025-04-20,FL,0.07,32539.08,0.0,32539.08,2277.74,2277.73,-0.01,clean
T001783,2025-01-09,NC,0.03,39151.07,0.0,39151.07,1174.53,1566.04,391.51,rate_mismatch
T001784,2025-04-01,NY,0.08,23496.39,0.0,23496.39,1879.71,1879.74,0.03,clean
T001785,2025-09-02,IL,0.0725,9866.64,0.0,9866.64,715.33,715.32,-0.01,clean
T001786,2025-03-12,PA,0.06,37572.55,0.0,37572.55,2254.35,2254.36,0.01,clean
T001787,2025-08-01,AZ,0.081,31705.02,0.0,31705.02,2568.11,2568.11,0.0,clean
T001788,2025-12-09,NC,0.03,20034.95,0.0,20034.95,601.05,601.08,0.03,clean
T001789,2025-05-28,PA,0.06,17596.22,10262.15,7334.07,440.04,366.7,-73.34,rate_mismatch
T001790,2025-01-22,NY,0.08,16987.69,0.0,16987.69,1359.02,1359.03,0.01,clean
T001791,2025-03-01,TX,0.0625,31931.51,0.0,31931.51,1995.72,1676.4,-319.32,rate_mismatch
T001792,2025-11-21,FL,0.07,27327.63,0.0,27327.63,1912.93,1912.93,0.0,clean
T001793,2025-07-16,IL,0.0725,22138.19,0.0,22138.19,1605.02,1605.02,0.0,clean
T001794,2025-11-23,OH,0.0725,31594.49,0.0,31594.49,2290.6,2290.63,0.03,clean
T001795,2025-12-27,FL,0.07,17320.58,0.0,17320.58,1212.44,1212.46,0.02,clean
T001796,2025-02-24,CA,0.0875,30040.93,6764.2,30040.93,0.0,2328.17,2328.17,rate_mismatch
T001797,2025-02-16,GA,0.07,24780.49,0.0,24780.49,1734.63,1486.83,-247.8,rate_mismatch
T001798,2025-08-30,CA,0.0875,22479.47,0.0,22479.47,1966.95,1966.94,-0.01,clean
T001799,2025-07-05,CA,0.0875,25694.49,0.0,25694.49,2248.27,2248.28,0.01,clean
T001800,2025-09-19,NY,0.08,32509.38,0.0,32509.38,2600.75,2600.75,0.0,clean
T001801,2025-04-04,CA,0.0875,29516.59,0.0,29516.59,2582.7,2582.7,0.0,clean
T001802,2025-04-22,OH,0.0725,37053.4,0.0,37053.4,2686.37,2686.38,0.01,clean
T001803,2025-11-11,FL,0.07,18531.05,0.0,18531.05,1297.17,1297.18,0.01,clean
T001804,2025-11-24,CA,0.0875,20532.23,0.0,20532.23,1796.57,1796.55,-0.02,clean
T001805,2025-10-23,AZ,0.081,33918.48,0.0,33918.48,2747.4,2747.41,0.01,clean
T001806,2025-09-10,TX,0.0625,18647.66,0.0,18647.66,1165.48,1165.49,0.01,clean
T001807,2025-09-13,PA,0.06,26810.5,0.0,26810.5,1608.63,1608.6,-0.03,clean
T001808,2025-06-19,IL,0.0725,19299.62,0.0,19299.62,1399.22,1399.24,0.02,clean
T001809,2025-06-17,GA,0.07,16463.25,0.0,16463.25,1152.43,1152.45,0.02,clean
T001810,2025-02-20,NY,0.08,16353.62,0.0,16353.62,1308.29,1308.27,-0.02,clean
T001811,2025-10-11,PA,0.06,24145.57,0.0,24145.57,1448.73,1448.73,0.0,clean
T001812,2025-12-17,NY,0.08,18444.3,0.0,18444.3,1475.54,1475.53,-0.01,clean
T001813,2025-02-01,AZ,0.081,31911.34,0.0,31911.34,2584.82,2584.85,0.03,clean
T001814,2025-11-27,FL,0.07,14517.75,0.0,14517.75,1016.24,1016.21,-0.03,clean
T001815,2025-04-18,TX,0.0625,34563.41,0.0,34563.41,2160.21,2160.23,0.02,clean
T001816,2025-10-28,GA,0.07,30393.01,0.0,30393.01,2127.51,2127.51,0.0,clean
T001817,2025-01-30,PA,0.06,26830.8,5418.88,21411.92,1284.72,1284.69,-0.03,clean
T001818,2025-02-28,GA,0.07,16672.1,4340.96,12331.14,863.18,863.2,0.02,clean
T001819,2025-08-24,FL,0.07,22594.75,0.0,22594.75,1581.63,1581.6,-0.03,clean
T001820,2025-07-15,TX,0.0625,22454.37,6113.94,16340.43,1021.28,1021.3,0.02,clean
T001821,2025-09-28,NY,0.08,30707.31,0.0,30707.31,2456.58,2456.57,-0.01,clean
T001822,2025-06-22,AZ,0.081,18390.0,4993.53,13396.47,1085.11,1085.09,-0.02,clean
T001823,2025-02-21,IL,0.0725,14831.69,6279.06,8552.63,620.07,620.08,0.01,clean
T001824,2025-06-17,NY,0.08,41084.42,12928.66,28155.76,2252.46,2252.5,0.04,clean
T001825,2025-07-14,GA,0.07,33318.34,16554.04,16764.3,1173.5,2332.28,1158.78,tradein_credit_error
T001826,2025-12-22,IL,0.0725,26172.45,0.0,26172.45,1897.5,1897.53,0.03,clean
T001827,2025-10-09,CA,0.0875,21007.65,0.0,21007.65,1838.17,1838.14,-0.03,clean
T001828,2025-03-21,FL,0.07,11644.78,0.0,11644.78,815.13,815.13,0.0,clean
T001829,2025-05-23,FL,0.07,13589.28,0.0,13589.28,951.25,951.24,-0.01,clean
T001830,2025-03-08,FL,0.07,16094.32,0.0,16094.32,1126.6,1126.57,-0.03,clean
T001831,2025-12-17,AZ,0.081,27297.07,13115.71,14181.36,1148.69,1148.72,0.03,clean
T001832,2025-07-27,NC,0.03,38921.95,0.0,38921.95,1167.66,1167.63,-0.03,clean
T001833,2025-08-15,AZ,0.081,26323.67,0.0,26323.67,2132.22,2132.2,-0.02,clean
T001834,2025-02-24,TX,0.0625,16419.8,0.0,16419.8,1026.24,862.04,-164.2,rate_mismatch
T001835,2025-09-21,NY,0.08,15970.31,8343.51,7626.8,610.14,610.16,0.02,clean
T001836,2025-02-16,TX,0.0625,24146.36,0.0,24146.36,1509.15,1509.14,-0.01,clean
T001837,2025-02-24,IL,0.0725,16759.71,8177.35,8582.36,622.22,708.04,85.82,rate_mismatch
T001838,2025-02-22,FL,0.07,19299.94,0.0,19299.94,1351.0,1351.04,0.04,clean
T001839,2025-05-22,GA,0.07,24208.66,8721.09,15487.57,0.0,0.0,0.0,clean
T001840,2025-07-01,PA,0.06,23303.08,0.0,23303.08,1398.18,1398.17,-0.01,clean
T001841,2025-12-10,CA,0.0875,32073.63,0.0,32073.63,2806.44,2806.47,0.03,clean
T001842,2025-08-12,CA,0.0875,32733.68,14208.34,32733.68,2864.2,2536.86,-327.34,rate_mismatch
T001843,2025-05-17,NC,0.03,22459.81,0.0,22459.81,673.79,673.81,0.02,clean
T001844,2025-01-26,AZ,0.081,23305.27,0.0,23305.27,1887.73,1887.73,0.0,clean
T001845,2025-10-10,TX,0.0625,13932.57,0.0,13932.57,870.79,870.76,-0.03,clean
T001846,2025-03-30,NY,0.08,12680.79,0.0,12680.79,1014.46,1014.46,0.0,clean
T001847,2025-07-22,GA,0.07,31420.98,0.0,31420.98,2199.47,2199.48,0.01,clean
T001848,2025-08-01,OH,0.0725,22071.2,0.0,22071.2,1600.16,1600.16,0.0,clean
T001849,2025-01-26,CA,0.0875,24065.66,0.0,24065.66,2105.75,2105.77,0.02,clean
T001850,2025-09-21,FL,0.07,28235.2,0.0,28235.2,1976.46,2258.82,282.36,rate_mismatch
T001851,2025-03-26,TX,0.0625,35039.81,0.0,35039.81,2189.99,2190.02,0.03,clean
T001852,2025-10-04,NC,0.03,33487.29,12199.31,21287.98,638.64,638.64,0.0,clean
T001853,2025-02-12,IL,0.0725,19038.08,0.0,19038.08,1380.26,1380.27,0.01,clean
T001854,2025-03-17,IL,0.0725,35658.01,13470.98,25658.01,1860.21,1860.24,0.03,clean
T001855,2025-09-18,IL,0.0725,11977.13,0.0,11977.13,868.34,868.31,-0.03,clean
T001856,2025-03-03,IL,0.0725,23390.95,0.0,23390.95,1695.84,1695.84,0.0,clean
T001857,2025-08-13,TX,0.0625,37421.31,0.0,37421.31,2338.83,2338.82,-0.01,clean
T001858,2025-12-08,FL,0.07,14966.71,0.0,14966.71,1047.67,1085.09,37.42,sourcing_error
T001859,2025-11-28,PA,0.06,28190.9,0.0,28190.9,1691.45,1691.44,-0.01,clean
T001860,2025-09-16,PA,0.06,16827.59,0.0,16827.59,1009.66,1009.64,-0.02,clean
T001861,2025-03-02,FL,0.07,19575.04,0.0,19575.04,1370.25,1370.25,0.0,clean
T001862,2025-05-08,NY,0.08,17576.07,0.0,17576.07,1406.09,1406.06,-0.03,clean
T001863,2025-08-24,OH,0.0725,26117.73,0.0,26117.73,1893.54,2154.71,261.17,rate_mismatch
T001864,2025-12-26,IL,0.0725,27488.45,0.0,27488.45,1992.91,1992.9,-0.01,clean
T001865,2025-05-17,TX,0.0625,23425.8,0.0,23425.8,1464.11,1464.08,-0.03,clean
T001866,2025-07-02,IL,0.0725,26094.39,11797.96,16094.39,1166.84,1166.86,0.02,clean
T001867,2025-05-17,NY,0.08,25099.33,0.0,25099.33,2007.95,2007.93,-0.02,clean
T001868,2025-09-03,NY,0.08,16854.01,0.0,16854.01,1348.32,1179.78,-168.54,rate_mismatch
T001869,2025-02-15,GA,0.07,20463.87,10884.29,9579.58,670.57,670.58,0.01,clean
T001870,2025-03-25,AZ,0.081,43900.33,0.0,43900.33,3555.93,3555.89,-0.04,clean
T001871,2025-04-06,FL,0.07,40980.27,12368.05,28612.22,2002.86,2002.82,-0.04,clean
T001872,2025-03-26,CA,0.0875,21661.76,0.0,21661.76,1895.4,1299.71,-595.69,sourcing_error
T001873,2025-06-12,AZ,0.081,27748.72,0.0,27748.72,2247.65,2247.68,0.03,clean
T001874,2025-08-29,NY,0.08,30578.5,0.0,30578.5,2446.28,2446.29,0.01,clean
T001875,2025-10-07,PA,0.06,27267.1,0.0,27267.1,1636.03,1704.19,68.16,sourcing_error
T001876,2025-05-20,FL,0.07,14422.06,0.0,14422.06,1009.54,1009.57,0.03,clean
T001877,2025-11-17,IL,0.0725,21965.8,0.0,21965.8,1592.52,1592.56,0.04,clean
T001878,2025-07-22,IL,0.0725,28928.41,0.0,28928.41,2097.31,2097.34,0.03,clean
T001879,2025-06-17,TX,0.0625,21276.58,0.0,21276.58,1329.79,1329.8,0.01,clean
T001880,2025-04-03,NC,0.03,13508.96,0.0,13508.96,405.27,405.29,0.02,clean
T001881,2025-06-29,TX,0.0625,15663.89,0.0,15663.89,978.99,979.01,0.02,clean
T001882,2025-07-22,CA,0.0875,18358.54,0.0,18358.54,1606.37,1606.36,-0.01,clean
T001883,2025-01-29,NY,0.08,22011.19,4620.35,17390.84,1391.27,1391.31,0.04,clean
T001884,2025-05-09,OH,0.0725,17627.28,0.0,17627.28,1277.98,1278.0,0.02,clean
T001885,2025-10-13,NC,0.03,26861.51,0.0,26861.51,805.85,805.88,0.03,clean
T001886,2025-06-09,PA,0.06,20768.68,0.0,20768.68,1246.12,1453.81,207.69,rate_mismatch
T001887,2025-06-07,IL,0.0725,30949.11,0.0,30949.11,0.0,-0.02,-0.02,clean
T001888,2025-07-27,PA,0.06,34722.78,0.0,34722.78,2083.37,2430.59,347.22,rate_mismatch
T001889,2025-11-20,TX,0.0625,21153.44,0.0,21153.44,1322.09,1322.06,-0.03,clean
T001890,2025-04-06,OH,0.0725,15831.9,4312.89,11519.01,835.13,835.12,-0.01,clean
T001891,2025-06-11,CA,0.0875,26858.76,0.0,26858.76,2350.14,2350.13,-0.01,clean
T001892,2025-09-15,TX,0.0625,32462.38,0.0,32462.38,2028.9,2028.86,-0.04,clean
T001893,2025-08-31,PA,0.06,26293.78,0.0,26293.78,1577.63,1577.6,-0.03,clean
T001894,2025-11-01,NC,0.03,34999.46,0.0,34999.46,1049.98,1050.0,0.02,clean
T001895,2025-03-26,FL,0.07,27462.71,0.0,27462.71,1922.39,1922.37,-0.02,clean
T001896,2025-09-03,OH,0.0725,21312.92,0.0,21312.92,1545.19,1545.23,0.04,clean
T001897,2025-11-22,NC,0.03,17350.95,0.0,17350.95,520.53,520.55,0.02,clean
T001898,2025-09-15,TX,0.0625,20960.97,0.0,20960.97,1310.06,1310.04,-0.02,clean
T001899,2025-07-08,FL,0.07,20154.72,0.0,20154.72,1410.83,1410.86,0.03,clean
T001900,2025-08-18,FL,0.07,20160.24,0.0,20160.24,1411.22,1411.24,0.02,clean
T001901,2025-05-05,CA,0.0875,28102.89,0.0,28102.89,2459.0,2459.03,0.03,clean
T001902,2025-10-03,TX,0.0625,22020.89,5045.21,16975.68,1060.98,1060.95,-0.03,clean
T001903,2025-07-18,GA,0.07,39337.06,0.0,39337.06,2753.59,2753.63,0.04,clean
T001904,2025-06-16,NY,0.08,29541.27,0.0,29541.27,2363.3,2363.28,-0.02,clean
T001905,2025-01-19,NY,0.08,34000.93,0.0,34000.93,2720.07,2720.07,0.0,clean
T001906,2025-05-27,NC,0.03,24667.13,9126.69,15540.44,466.21,466.19,-0.02,clean
T001907,2025-08-07,FL,0.07,13263.68,0.0,13263.68,928.46,928.48,0.02,clean
T001908,2025-10-10,NC,0.03,15450.19,0.0,15450.19,463.51,463.51,0.0,clean
T001909,2025-09-15,OH,0.0725,24631.67,0.0,24631.67,1785.8,1785.81,0.01,clean
T001910,2025-09-21,TX,0.0625,31206.01,0.0,31206.01,1950.38,1950.39,0.01,clean
T001911,2025-03-10,AZ,0.081,33240.81,17813.69,15427.12,1249.6,1249.63,0.03,clean
T001912,2025-11-03,NC,0.03,25224.27,0.0,25224.27,756.73,756.74,0.01,clean
T001913,2025-10-31,FL,0.07,23356.3,0.0,23356.3,1634.94,1634.95,0.01,clean
T001914,2025-09-13,NY,0.08,11947.57,0.0,11947.57,955.81,955.81,0.0,clean
T001915,2025-01-26,CA,0.0875,29336.31,0.0,29336.31,2566.93,2566.9,-0.03,clean
T001916,2025-03-31,OH,0.0725,35279.3,16816.44,18462.86,1338.56,1338.56,0.0,clean
T001917,2025-11-20,OH,0.0725,26477.94,0.0,26477.94,0.0,-0.01,-0.01,clean
T001918,2025-02-17,IL,0.0725,20230.28,0.0,20230.28,1466.7,1466.71,0.01,clean
T001919,2025-02-13,PA,0.06,26312.5,0.0,26312.5,1578.75,1578.73,-0.02,clean
T001920,2025-10-29,TX,0.0625,20802.0,0.0,20802.0,1300.13,1300.13,0.0,clean
T001921,2025-07-26,NC,0.03,36545.14,19257.38,17287.76,518.63,518.6,-0.03,clean
T001922,2025-01-11,PA,0.06,35911.62,13400.07,22511.55,1350.69,1575.81,225.12,rate_mismatch
T001923,2025-07-09,NC,0.03,20447.05,4827.93,15619.12,468.57,468.54,-0.03,clean
T001924,2025-11-11,NY,0.08,32552.96,0.0,32552.96,2604.24,2604.23,-0.01,clean
T001925,2025-10-15,AZ,0.081,30714.96,0.0,30714.96,2487.91,2487.92,0.01,clean
T001926,2025-11-15,TX,0.0625,22502.74,0.0,22502.74,1406.42,1406.42,0.0,clean
T001927,2025-11-22,FL,0.07,25776.46,0.0,25776.46,1804.35,1804.34,-0.01,clean
T001928,2025-07-05,NY,0.08,23435.16,8947.27,14487.89,1159.03,1159.0,-0.03,clean
T001929,2025-12-26,NY,0.08,30828.35,0.0,30828.35,2466.27,2466.24,-0.03,clean
T001930,2025-01-03,CA,0.0875,30740.11,0.0,30740.11,2689.76,2689.76,0.0,clean
T001931,2025-03-02,IL,0.0725,23574.45,0.0,23574.45,1709.15,1709.12,-0.03,clean
T001932,2025-10-05,AZ,0.081,28317.71,0.0,28317.71,2293.73,2293.77,0.04,clean
T001933,2025-08-12,IL,0.0725,19744.29,8712.43,11031.86,799.81,910.13,110.32,rate_mismatch
T001934,2025-07-07,AZ,0.081,19747.16,10452.63,9294.53,752.86,752.85,-0.01,clean
T001935,2025-09-16,NC,0.03,16092.28,0.0,16092.28,482.77,482.73,-0.04,clean
T001936,2025-01-26,PA,0.06,13729.34,0.0,13729.34,823.76,823.74,-0.02,clean
T001937,2025-03-11,CA,0.0875,20009.79,0.0,20009.79,1750.86,1750.89,0.03,clean
T001938,2025-05-24,CA,0.0875,9618.47,3924.99,9618.47,841.62,841.6,-0.02,clean
T001939,2025-03-11,NC,0.03,42681.94,24612.07,18069.87,542.1,722.79,180.69,rate_mismatch
T001940,2025-10-15,FL,0.07,27532.88,0.0,27532.88,1927.3,1651.97,-275.33,rate_mismatch
T001941,2025-08-26,CA,0.0875,35146.48,18505.07,35146.48,3075.32,3075.34,0.02,clean
T001942,2025-04-27,NY,0.08,38284.39,0.0,38284.39,3062.75,2679.91,-382.84,rate_mismatch
T001943,2025-08-09,PA,0.06,26404.16,0.0,26404.16,1584.25,1584.26,0.01,clean
T001944,2025-09-16,GA,0.07,25959.94,0.0,25959.94,1817.2,1817.19,-0.01,clean
T001945,2025-10-12,CA,0.0875,25939.43,0.0,25939.43,2269.7,2269.72,0.02,clean
T001946,2025-07-31,IL,0.0725,33198.26,14931.32,23198.26,1681.87,1681.84,-0.03,clean
T001947,2025-02-06,IL,0.0725,12289.55,0.0,12289.55,890.99,890.96,-0.03,clean
T001948,2025-08-28,IL,0.0725,35430.99,19581.27,25430.99,1843.75,1843.73,-0.02,clean
T001949,2025-03-19,TX,0.0625,22796.31,12419.83,10376.48,648.53,648.53,0.0,clean
T001950,2025-05-09,IL,0.0725,35368.66,0.0,35368.66,2564.23,2564.21,-0.02,clean
T001951,2025-11-19,TX,0.0625,39867.67,0.0,39867.67,2491.73,2491.73,0.0,clean
T001952,2025-05-22,NC,0.03,29147.22,0.0,29147.22,874.42,874.39,-0.03,clean
T001953,2025-10-17,IL,0.0725,17730.16,0.0,17730.16,1285.44,1285.4,-0.04,clean
T001954,2025-11-19,NY,0.08,29017.55,0.0,29017.55,2321.4,2321.37,-0.03,clean
T001955,2025-02-21,NY,0.08,23616.77,0.0,23616.77,1889.34,1889.36,0.02,clean
T001956,2025-08-16,TX,0.0625,28548.94,13734.29,14814.65,925.92,925.9,-0.02,clean
T001957,2025-05-18,FL,0.07,28985.52,7850.75,21134.77,1479.43,1479.42,-0.01,clean
T001958,2025-10-17,OH,0.0725,21605.31,0.0,21605.31,1566.38,1350.33,-216.05,rate_mismatch
T001959,2025-06-22,NC,0.03,18543.35,0.0,18543.35,556.3,556.28,-0.02,clean
T001960,2025-11-21,TX,0.0625,35351.05,0.0,35351.05,2209.44,2209.46,0.02,clean
T001961,2025-03-08,NC,0.03,23636.6,0.0,23636.6,0.0,-0.04,-0.04,clean
T001962,2025-07-21,AZ,0.081,20210.82,0.0,20210.82,1637.08,1637.04,-0.04,clean
T001963,2025-06-28,NY,0.08,16080.67,4595.94,11484.73,918.78,918.79,0.01,clean
T001964,2025-02-18,NY,0.08,38840.08,0.0,38840.08,3107.21,3107.23,0.02,clean
T001965,2025-05-05,TX,0.0625,36214.58,0.0,36214.58,2263.41,2625.56,362.15,rate_mismatch
T001966,2025-09-07,OH,0.0725,25857.24,0.0,25857.24,1874.65,1874.68,0.03,clean
T001967,2025-01-31,AZ,0.081,14178.21,0.0,14178.21,1148.44,1148.48,0.04,clean
T001968,2025-09-14,AZ,0.081,19761.59,0.0,19761.59,1600.69,1600.71,0.02,clean
T001969,2025-07-11,CA,0.0875,34158.72,12196.45,34158.72,2988.89,2988.9,0.01,clean
T001970,2025-01-06,OH,0.0725,14144.19,4975.83,9168.36,664.71,664.69,-0.02,clean
T001971,2025-10-26,AZ,0.081,13628.04,7888.05,5739.99,464.94,464.91,-0.03,clean
T001972,2025-01-17,OH,0.0725,25900.04,0.0,25900.04,1877.75,1877.78,0.03,clean
T001973,2025-09-19,OH,0.0725,19454.14,10788.48,8665.66,628.26,628.27,0.01,clean
T001974,2025-01-04,NC,0.03,20077.4,0.0,20077.4,602.32,602.34,0.02,clean
T001975,2025-10-06,GA,0.07,23388.12,0.0,23388.12,1637.17,1637.15,-0.02,clean
T001976,2025-07-22,CA,0.0875,12903.96,0.0,12903.96,1129.1,1129.09,-0.01,clean
T001977,2025-09-24,GA,0.07,17829.9,0.0,17829.9,1248.09,1114.37,-133.72,sourcing_error
T001978,2025-06-26,GA,0.07,33399.03,16725.36,16673.67,1167.16,1167.17,0.01,clean
T001979,2025-11-08,NY,0.08,29717.63,10134.56,19583.07,1566.65,1566.66,0.01,clean
T001980,2025-10-17,IL,0.0725,14995.14,3671.2,11323.94,820.99,821.01,0.02,clean
T001981,2025-06-10,FL,0.07,25847.92,0.0,25847.92,1809.35,1550.88,-258.47,rate_mismatch
T001982,2025-06-23,GA,0.07,36604.16,0.0,36604.16,2562.29,2562.33,0.04,clean
T001983,2025-09-18,IL,0.0725,36181.34,0.0,36181.34,2623.15,2623.18,0.03,clean
T001984,2025-12-03,PA,0.06,15050.87,0.0,15050.87,0.0,0.0,0.0,clean
T001985,2025-11-17,CA,0.0875,37097.76,0.0,37097.76,3246.05,3246.05,0.0,clean
T001986,2025-05-23,FL,0.07,27861.26,0.0,27861.26,1950.29,1950.28,-0.01,clean
